raw_name
pgac cds
pgmb cds
pgpa cds
phage baseplate assembly protein v cds
phage holin family protein cds
phage late control d family protein cds
phage major tail tube protein cds
phage portal protein cds
phage tail protein cds
phage tail sheath protein cds
phet cds
phnj cds
phnk cds
phnm cds
phoa cds
phoh family protein cds
phoq cds
phor cds
phosphoethanolamine transferase cds
phosphoethanolamine transferase cpta cds
plda cds
plp-dependent aminotransferase family protein cds
plsx cds
pmba cds
pncb cds
pnp cds
pola cds
polb cds
porin cds
pote cds
potf cds
poxb cds
ppib cds
ppid cds
pppa cds
ppsa cds
ppx cds
pqib cds
prc cds
prepilin peptidase-dependent protein cds
prepilin-type n-terminal cleavage/methylation domain-containing protein cds
prfa cds
prob cds
prop cds
prophage tail fiber n-terminal domain-containingprotein cds
protein phosphatase 2c domain-containing protein cds
protein serac1 cds
prov cds
prox cds
prpb cds
prpc cds
prpd cds
pseudouridine kinase cds
psie cds
pta cds
ptra cds
pts fructose-like transporter subunit iib cds
pts sugar transporter subunit iia cds
pts system eiic permease component cds
ptsp cds
purc cds
purd cds
purh cds
purk cds
purl cds
purm cds
purr cds
puru cds
puta cds
putative acyl-coa thioester hydrolase cds
putative frv operon regulatory protein cds
puup cds
pykf cds
pyrd cds
pyrh cds
qseb cds
qsec cds
rayt cds
rbn cds
rcsc cds
reca cds
recb cds
recc cds
recf cds
recj cds
reco cds
recq cds
recr cds
rect cds
replication endonuclease cds
restriction endonuclease subunit s cds
rfah cds
rfba cds
rfbb cds
rfbc cds
rfbd cds
rhlb cds
rhodanese-like domain-containing protein cds
rhodanese-related sulfurtransferase cds
rhomboid family intramembrane serine protease cds
rhs repeat-associated core domain-containing protein cds
ribd cds
ribf cds
rida family protein cds
rimk cds
rlmi cds
rlpa cds
rnb cds
rne cds
rodz cds
rpe cds
rplc cds
rpob cds
rpon cds
rpsd cds
rpsj cds
rrrd cds
rsga cds
rspa cds
rsxc cds
rsxd cds
rsxg cds
rusa family crossover junction endodeoxyribonuclease cds
rutr cds
rzod cds
sapa cds
sbcb cds
sbcc cds
scpa cds
sdr family oxidoreductase cds
seca cds
secy cds
sel1-like repeat protein cds
serc cds
serine dehydratase subunit alpha family protein cds
seta cds
setb cds
sgrr cds
sh3 domain-containing protein cds
shet2/espl2 family type iii secretion system effector toxin cds
site-specific integrase cds
skp cds
slty cds
slyb cds
smda family multidrug abc transporter permease/atp-binding protein cds
smdb family multidrug efflux abc transporter permease/atp-binding protein cds
sodb cds
spea cds
speb cds
spec cds
spee cds
sppa cds
srld cds
srle cds
srmb cds
ssea cds
ssle cds
sufb cds
sufd cds
sufs cds
sula cds
sulfatase-like hydrolase/transferase cds
sure cds
tag cds
tam cds
taua cds
taub cds
tcyp cds
tdcc cds
terminase atpase subunit family protein cds
tetr family transcriptional regulator cds
tetratricopeptide repeat-containing protein cds
tgt cds
thib cds
thih cds
thii cds
thil cds
thim cds
thip cds
threonine/serine exporter cds
thrs cds
thymidylate kinase cds
tigr01777 family oxidoreductase cds
tkt cds
tnab cds
tolb cds
tolc cds
tolq cds
tonb-dependent receptor cds
tonb-dependent receptor plug domain-containing protein cds
tora cds
torc cds
torz cds
tqsa cds
trkg cds
trmd cds
trmj cds
trpb cds
trpcf cds
trxc cds
tsr cds
tsx cds
tyna cds
type 1 fimbrial protein cds
type b 50s ribosomal protein l31 cds
type iv pilus twitching motility protein pilt cds
type vi secretion system tip protein vgrg cds
tyra cds
tyrosine-type recombinase/integrase cds
tyrs cds
ubih cds
udk cds
upf0104 family protein cds
uraa cds
uracil/xanthine transporter cds
usha cds
uvra cds
uvrb cds
uxab cds
vals cds
vioa cds
viob cds
virk/ybjx family protein cds
vwa domain-containing protein cds
wbbd cds
wcab cds
wcac cds
wcae cds
wcaj cds
wcak cds
wcal cds
wcam cds
wgr and duf4132 domain-containing protein cds
wgr domain-containing protein cds
wza cds
wzc cds
wzxc cds
wzy cds
wzzb cds
xtha cds
yaep family protein cds
yahk cds
yajq cds
ybak cds
ybdd/yjix family protein cds
ybgi cds
ybgs-like family protein cds
ybha cds
ybib cds
ybii cds
ycbx cds
ycce family protein cds
yccx cds
ycdy cds
ycei family protein cds
yche cds
ychf cds
ychh cds
ycho cds
ydbh family protein cds
ydep cds
ydil family protein cds
ydiy family protein cds
ydjg cds
yeae cds
yeag cds
yebc/pmpr family dna-binding transcriptional regulator cds
yebt cds
yeca cds
yeee cds
yeej cds
yegi cds
yejf cds
yejo cds
yfal cds
yfap family protein cds
yfcz/yiis family protein cds
yfdv cds
yfhl cds
yfhm cds
ygah cds
ygey family selenium metabolism-linked hydrolase cds
ygfz cds
yggf cds
yghd cds
ygiw cds
ygjg cds
ygjk cds
yhch/yjgk/yial family protein cds
yhdp cds
yhev family putative metal-binding protein cds
yiiq family protein cds
yijd family membrane protein cds
yjcs cds
yjdn cds
yjej family protein cds
yjem cds
ymdb cds
yqhc cds
yqia cds
yrbl cds
zape cds
zinc ribbon-containing protein cds
zinc-binding dehydrogenase cds
