CDS
phage baseplate assembly protein V CDS
phage tail sheath protein CDS
pheT CDS
phoR CDS
polA CDS
polB CDS
polB CDS
porin CDS
prepilin-type N-terminal cleavage/methylation domain-containing protein CDS
protein phosphatase 2C domain-containing protein CDS
psiE CDS
purL CDS
purU CDS
pykF CDS
rbn CDS
recJ CDS
recR CDS
response regulator transcription factor CDS
rodZ CDS
rpoC CDS
rsmE CDS
sbcC CDS
sseA CDS
tam CDS
tgt CDS
thiI CDS
tkt CDS
trkG CDS
tsx CDS
type 1 fimbrial protein CDS
type VI secretion system tip protein VgrG CDS
type VI secretion system tip protein VgrG CDS
tyrosine-type recombinase/integrase CDS
tyrosine-type recombinase/integrase CDS
udk CDS
VWA domain-containing protein CDS
wcaB CDS
wcaC CDS
wcaC CDS
wzzB CDS
YbbC/YhhH family protein CDS
ychO CDS
YdbH family protein CDS
yeeJ CDS
yegI CDS
yfaL CDS
YfcZ/YiiS family protein CDS
yfdV CDS
ygaH CDS
yghD CDS
yhdP CDS
yhdP CDS
YiiQ family protein CDS
4Fe-4S binding protein CDS
acyltransferase CDS
adenine methyltransferase CDS
ankyrin repeat domain-containing protein CDS
antitoxin of toxin-antitoxin stability system CDS
arcA CDS
argS CDS
asnS CDS
barA CDS
bestrophin family protein CDS
bestrophin family protein CDS
bglX CDS
bioA CDS
bioF CDS
CDP-glycerol glycerophosphotransferase family protein CDS
citX CDS
clcB CDS
clsC CDS
csiR CDS
cstA CDS
cusA CDS
cyoB CDS
cysM CDS
deoB CDS
dnaK CDS
dnaX CDS
DUF1471 domain-containing protein CDS
DUF1479 domain-containing protein CDS
DUF4049 domain-containing protein CDS
espL1 CDS
evgS CDS
exonuclease CDS
FAD-dependent oxidoreductase CDS
fadJ CDS
feoB CDS
fepD CDS
ferredoxin family protein CDS
fhuA CDS
fimbria/pilus outer membrane usher protein CDS
fimbrial biogenesis outer membrane usher protein CDS
fimbrial protein CDS
flgA CDS
formate C-acetyltransferase CDS
ftsK CDS
fucK CDS
galS CDS
gapA CDS
GGDEF domain-containing protein CDS
glgP CDS
glpK CDS
glpK CDS
glrR CDS
gyrA CDS
helix-turn-helix transcriptional regulator CDS
hisD CDS
hofQ CDS
hyaA CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
infB CDS
IS1 family transposase CDS
kdbD CDS
kdpA CDS
kdsB CDS
lacZ CDS
lapB CDS
ldcC CDS
leuC CDS
lhgO CDS
lolA CDS
lptF CDS
lysC CDS
mcrB CDS
metal-dependent hydrolase CDS
MFS transporter CDS
MFS transporter CDS
mltA CDS
mnmC CDS
mobA CDS
molecular chaperone CDS
molybdopterin-dependent oxidoreductase Mo/Fe-S-binding subunit CDS
mrdB CDS
nuoG CDS
nuoK CDS
ompG CDS
pat CDS
pfkA CDS
phage portal protein CDS
poxB CDS
ppsA CDS
prc CDS
pta CDS
ptrA CDS
ptrA CDS
purM CDS
putative frv operon regulatory protein CDS
pyrD CDS
pyrH CDS
recB CDS
recC CDS
recF CDS
recR CDS
restriction endonuclease subunit S CDS
rfaH CDS
rhlB CDS
RHS repeat-associated core domain-containing protein CDS
rnb CDS
rne CDS
rpoD CDS
ruvB CDS
sbcC CDS
SDR family oxidoreductase CDS
ShET2/EspL2 family type III secretion system effector toxin CDS
sseA CDS
sucD CDS
tcyP CDS
tkt CDS
tnaB CDS
TonB-dependent receptor CDS
topB CDS
torA CDS
trpB CDS
trxC CDS
uidR CDS
WGR and DUF4132 domain-containing protein CDS
YaeP family protein CDS
ybgI CDS
ychH CDS
YdbH family protein CDS
ydiB CDS
YijD family membrane protein CDS
yjcS CDS
yjeM CDS
YnfC family lipoprotein CDS
yqiA CDS
YtfJ family protein CDS
zitB CDS
3-(3-hydroxy-phenyl)propionate transporter CDS
ABC transporter permease CDS
ABC transporter permease CDS
acyl CoA:acetate/3-ketoacid CoA transferase CDS
adeD CDS
ag43 CDS
alpha-2-macroglobulin family protein CDS
alpha-2-macroglobulin family protein CDS
alpha-2-macroglobulin family protein CDS
anmK CDS
apbC CDS
apt CDS
AraC family transcriptional regulator CDS
argH CDS
arsB CDS
astD CDS
atoS CDS
ATP-dependent helicase CDS
ATP-dependent helicase CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
bacA CDS
Bcr/CflA family multidrug efflux MFS transporter CDS
bepA CDS
btuD CDS
clsC CDS
cusR CDS
dcrB CDS
deoB CDS
dhaL CDS
diguanylate cyclase CDS
DUF4049 domain-containing protein CDS
dusC CDS
EAL domain-containing protein CDS
ecpB CDS
emrY CDS
eutL CDS
evgS CDS
FAD-NAD(P)-binding protein CDS
fimbria/pilus periplasmic chaperone CDS
fumC CDS
FUSC family protein CDS
FUSC family protein CDS
GGDEF domain-containing protein CDS
GGDEF domain-containing protein CDS
glmM CDS
glutamate decarboxylase CDS
glutathione-dependent formaldehyde dehydrogenase CDS
glycoside hydrolase family 10 protein CDS
HlyC/CorC family transporter CDS
HlyD family secretion protein CDS
hyaE CDS
hypothetical protein CDS
hypothetical protein CDS
idnD CDS
IS3 family transposase CDS
ISAs1 family transposase CDS
iscR CDS
ketose-bisphosphate aldolase CDS
LbetaH domain-containing protein CDS
ldtE CDS
lpxC CDS
lpxP CDS
lysozyme inhibitor LprI family protein CDS
malQ CDS
maoP CDS
melR CDS
MFS transporter CDS
MFS transporter CDS
moaA CDS
mrdA CDS
mtgA CDS
murP CDS
nadR CDS
nadR CDS
napA CDS
narW CDS
otsA CDS
otsA CDS
phage baseplate assembly protein V CDS
pncB CDS
ppx CDS
protein SERAC1 CDS
proV CDS
purL CDS
puuP CDS
pykF CDS
recF CDS
ribF CDS
rsxD CDS
srlE CDS
sufS CDS
sulA CDS
tcyP CDS
trmD CDS
tsx CDS
ves CDS
WGR and DUF4132 domain-containing protein CDS
ybeY CDS
YebC/PmpR family DNA-binding transcriptional regulator CDS
yebT CDS
yecA CDS
yeeJ CDS
ymdB CDS
zinc-binding alcohol dehydrogenase CDS
zinc-binding dehydrogenase CDS
2-hydroxyacyl-CoA dehydratase subunit D CDS
4-oxalomesaconate tautomerase CDS
4Fe-4S dicluster domain-containing protein CDS
ABC transporter ATP-binding protein CDS
ABC transporter ATP-binding protein/permease CDS
ABC transporter substrate-binding protein CDS
ABC transporter substrate-binding protein CDS
ABC-F family ATPase CDS
acnA CDS
acpH CDS
acrD CDS
acrD CDS
acyltransferase CDS
adhE CDS
adiA CDS
aes CDS
ag43 CDS
Ail/Lom family outer membrane beta-barrel protein CDS
alpha-2-macroglobulin family protein CDS
alr CDS
amino acid ABC transporter substrate-binding protein CDS
amino acid permease CDS
appA CDS
arfB CDS
arnA CDS
aspS CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
autotransporter outer membrane beta-barrel domain-containing protein CDS
bamA CDS
barA CDS
bcsQ CDS
bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase CDS
bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase CDS
capsule biosynthesis GfcC family protein CDS
carB CDS
citT CDS
cmoB CDS
cpdA CDS
cstA CDS
cynT CDS
cyoB CDS
dcd CDS
dcuA CDS
deaminated glutathione amidase CDS
dedD CDS
deoA CDS
deoB CDS
deoC CDS
DeoR/GlpR transcriptional regulator CDS
diguanylate cyclase CDS
dinF CDS
dmsD CDS
DMT family transporter CDS
dnaC CDS
dosP CDS
dpaL CDS
DUF1073 domain-containing protein CDS
DUF1116 domain-containing protein CDS
DUF1449 family protein CDS
DUF2755 family protein CDS
DUF418 family protein CDS
DUF898 domain-containing protein CDS
dxs CDS
eamB CDS
ecpE CDS
enoyl-CoA hydratase/isomerase family protein CDS
entF CDS
entF CDS
eutG CDS
eutR CDS
fdeC CDS
