locus_tag
ECB_RS07250
ECB_RS10230
ECB_RS03955
ECB_RS03965
ECB_RS19615
ECB_RS19615
ECB_RS21405
ECB_RS21405
ECB_RS21405
ECB_RS21405
ECB_RS21400
ECB_RS02020
ECB_RS20420
ECB_RS20420
ECB_RS08860
ECB_RS08865
ECB_RS21300
ECB_RS00225
ECB_RS00230
ECB_RS05225
ECB_RS14880
ECB_RS00190
ECB_RS09085
ECB_RS09085
ECB_RS11210
ECB_RS14930
ECB_RS06340
ECB_RS06350
ECB_RS06350
ECB_RS09000
ECB_RS09790
ECB_RS03055
ECB_RS03055
ECB_RS03040
ECB_RS03030
ECB_RS03025
ECB_RS03035
ECB_RS01095
ECB_RS23825
ECB_RS08245
ECB_RS04035
ECB_RS05535
ECB_RS05535
ECB_RS09735
ECB_RS09740
ECB_RS09740
ECB_RS01540
ECB_RS04845
ECB_RS09575
ECB_RS15345
ECB_RS21740
ECB_RS21740
ECB_RS21740
ECB_RS10360
ECB_RS10360
ECB_RS10360
ECB_RS10250
ECB_RS01235
ECB_RS14055
ECB_RS13275
ECB_RS13300
ECB_RS02950
ECB_RS02950
ECB_RS02950
ECB_RS02950
ECB_RS02290
ECB_RS02805
ECB_RS02805
ECB_RS02785
ECB_RS19490
ECB_RS09425
ECB_RS01550
ECB_RS02005
ECB_RS02000
ECB_RS02000
ECB_RS02000
ECB_RS02000
ECB_RS02000
ECB_RS01985
ECB_RS13790
ECB_RS13790
ECB_RS12240
ECB_RS12260
ECB_RS12260
ECB_RS12250
ECB_RS12250
ECB_RS01995
ECB_RS20250
ECB_RS03130
ECB_RS03130
ECB_RS10160
ECB_RS10160
ECB_RS10160
ECB_RS12495
ECB_RS00855
ECB_RS12455
ECB_RS10440
ECB_RS07925
ECB_RS17565
ECB_RS21335
ECB_RS01720
ECB_RS03095
ECB_RS11785
ECB_RS16340
ECB_RS16340
ECB_RS22700
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22705
ECB_RS22695
ECB_RS04300
ECB_RS04300
ECB_RS04300
ECB_RS04300
ECB_RS04300
ECB_RS22170
ECB_RS06235
ECB_RS06245
ECB_RS10450
ECB_RS10450
ECB_RS10450
ECB_RS10450
ECB_RS08225
ECB_RS01190
ECB_RS20835
ECB_RS04085
ECB_RS04085
ECB_RS15250
ECB_RS15250
ECB_RS10870
ECB_RS10870
ECB_RS10870
ECB_RS09340
ECB_RS01615
ECB_RS04755
ECB_RS04760
ECB_RS08240
ECB_RS21725
ECB_RS07460
ECB_RS22580
ECB_RS00945
ECB_RS00945
ECB_RS00070
ECB_RS01105
ECB_RS02205
ECB_RS02205
ECB_RS02205
ECB_RS07670
ECB_RS14300
ECB_RS03065
ECB_RS03065
ECB_RS17975
ECB_RS17975
ECB_RS21325
ECB_RS21325
ECB_RS21295
ECB_RS21295
ECB_RS03920
ECB_RS01465
ECB_RS01465
ECB_RS15430
ECB_RS10820
ECB_RS01505
ECB_RS04200
ECB_RS22435
ECB_RS22435
ECB_RS06595
ECB_RS11345
ECB_RS11345
ECB_RS17540
ECB_RS12100
ECB_RS11875
ECB_RS03410
ECB_RS03410
ECB_RS03410
ECB_RS20855
ECB_RS25325
ECB_RS01710
ECB_RS07235
ECB_RS01785
ECB_RS13155
ECB_RS17650
ECB_RS17650
ECB_RS17650
ECB_RS10785
ECB_RS10970
ECB_RS10970
ECB_RS09275
ECB_RS09275
ECB_RS09275
ECB_RS12855
ECB_RS21965
ECB_RS21935
ECB_RS08115
ECB_RS10905
ECB_RS01930
ECB_RS01930
ECB_RS04265
ECB_RS04265
ECB_RS04265
ECB_RS04265
ECB_RS04265
ECB_RS13035
ECB_RS15575
ECB_RS01320
ECB_RS01310
ECB_RS01305
ECB_RS14320
ECB_RS13815
ECB_RS13815
ECB_RS04880
ECB_RS13400
ECB_RS13400
ECB_RS13405
ECB_RS11980
ECB_RS06205
ECB_RS06205
ECB_RS04040
ECB_RS13865
ECB_RS21685
ECB_RS02935
ECB_RS02890
ECB_RS02890
ECB_RS02890
ECB_RS14580
ECB_RS14580
ECB_RS21375
ECB_RS21200
ECB_RS12965
ECB_RS08915
ECB_RS05205
ECB_RS12345
ECB_RS12340
ECB_RS12355
ECB_RS12355
ECB_RS12355
ECB_RS12355
ECB_RS12330
ECB_RS12330
ECB_RS12330
ECB_RS12320
ECB_RS12320
ECB_RS12400
ECB_RS11995
ECB_RS11995
ECB_RS11995
ECB_RS11995
ECB_RS11995
ECB_RS08165
ECB_RS09595
ECB_RS15665
ECB_RS05775
ECB_RS13830
ECB_RS21675
ECB_RS21675
ECB_RS13800
ECB_RS08645
ECB_RS11915
ECB_RS10375
ECB_RS10375
ECB_RS01355
ECB_RS01355
ECB_RS20030
ECB_RS07210
ECB_RS22125
ECB_RS22125
ECB_RS22120
ECB_RS22120
ECB_RS22120
ECB_RS22120
ECB_RS22135
ECB_RS17250
ECB_RS02875
ECB_RS02875
ECB_RS02875
ECB_RS02900
ECB_RS02910
ECB_RS02910
ECB_RS08810
ECB_RS13995
ECB_RS13995
ECB_RS00780
ECB_RS00795
ECB_RS05825
ECB_RS00105
ECB_RS11895
ECB_RS15410
ECB_RS15410
ECB_RS15410
ECB_RS24980
ECB_RS15410
ECB_RS15410
ECB_RS15410
ECB_RS02505
ECB_RS02505
ECB_RS04985
ECB_RS11885
ECB_RS04990
ECB_RS15420
ECB_RS04975
ECB_RS11885
ECB_RS11890
ECB_RS11890
ECB_RS11890
ECB_RS11890
ECB_RS15915
ECB_RS15915
ECB_RS07740
ECB_RS02500
ECB_RS22295
ECB_RS22270
ECB_RS02510
ECB_RS00250
ECB_RS00155
ECB_RS00155
ECB_RS00155
ECB_RS07535
ECB_RS03380
ECB_RS14425
ECB_RS05675
ECB_RS05695
ECB_RS05715
ECB_RS05715
ECB_RS05720
ECB_RS09780
ECB_RS09780
ECB_RS09785
ECB_RS15435
ECB_RS15435
ECB_RS15435
ECB_RS06970
ECB_RS00270
ECB_RS11790
ECB_RS08320
ECB_RS16080
ECB_RS16080
ECB_RS20345
ECB_RS21425
ECB_RS21425
ECB_RS21425
ECB_RS19765
ECB_RS17050
ECB_RS17060
ECB_RS01635
ECB_RS02250
ECB_RS02250
ECB_RS05395
ECB_RS17520
ECB_RS04730
ECB_RS04730
ECB_RS00440
ECB_RS15270
ECB_RS14015
ECB_RS14015
ECB_RS14020
ECB_RS14020
ECB_RS13970
ECB_RS21245
ECB_RS08345
ECB_RS08345
ECB_RS08345
ECB_RS16885
ECB_RS08525
ECB_RS10150
ECB_RS17800
ECB_RS17805
ECB_RS17805

ECB_RS10960
ECB_RS03790
ECB_RS09225
ECB_RS15820
ECB_RS15820
ECB_RS15810
ECB_RS15815
ECB_RS02385
ECB_RS06870
ECB_RS05440
ECB_RS09255
ECB_RS07830
ECB_RS05440
ECB_RS04270
ECB_RS09255
ECB_RS09255
ECB_RS21280
ECB_RS14365
ECB_RS14365
ECB_RS15025
ECB_RS15040
ECB_RS15035
ECB_RS17350
ECB_RS17350
ECB_RS16075
ECB_RS15455
ECB_RS11420
ECB_RS11420
ECB_RS20210
ECB_RS20210
ECB_RS20210
ECB_RS11415
ECB_RS12880
ECB_RS12880
ECB_RS12880
ECB_RS02280
ECB_RS03580
ECB_RS16255
ECB_RS21005
ECB_RS21005
ECB_RS12145
ECB_RS13910
ECB_RS07690
ECB_RS03005
ECB_RS03005
ECB_RS15375
ECB_RS02415
ECB_RS05865
ECB_RS07680
ECB_RS10725
ECB_RS10020
ECB_RS22315
ECB_RS13690
ECB_RS22560
ECB_RS22560
ECB_RS17715
ECB_RS03775
ECB_RS03775
ECB_RS15195
ECB_RS15195
ECB_RS13415
ECB_RS04250
ECB_RS04250
ECB_RS04255
ECB_RS16810
ECB_RS16815
ECB_RS16815
ECB_RS16815
ECB_RS16840
ECB_RS14960
ECB_RS16845
ECB_RS16845
ECB_RS16860
ECB_RS13890
ECB_RS13890
ECB_RS00545
ECB_RS00545
ECB_RS00545
ECB_RS14360
ECB_RS13915
ECB_RS11365
ECB_RS12815
ECB_RS12795
ECB_RS04640
ECB_RS02960
ECB_RS05100
ECB_RS22715
ECB_RS14715
ECB_RS14715
ECB_RS19475
ECB_RS07780
ECB_RS10220
ECB_RS10200
ECB_RS11745
ECB_RS11755
ECB_RS15450
ECB_RS15450
ECB_RS15450
ECB_RS13205
ECB_RS21760
ECB_RS13205
ECB_RS17645
ECB_RS24930
ECB_RS17155
ECB_RS02860
ECB_RS21945
ECB_RS22640
ECB_RS22640
ECB_RS02685
ECB_RS22500
ECB_RS22530
ECB_RS22545
ECB_RS09960
ECB_RS07265
ECB_RS12740
ECB_RS12740
ECB_RS12740
ECB_RS22460
ECB_RS02220
ECB_RS02220
ECB_RS02220
ECB_RS00720
ECB_RS20595
ECB_RS20595
ECB_RS02055
ECB_RS05155
ECB_RS05175
ECB_RS05175
ECB_RS13615
ECB_RS13615
ECB_RS09720
ECB_RS12510
ECB_RS12515
ECB_RS12515
ECB_RS12515
ECB_RS12520
ECB_RS12540
ECB_RS12545
ECB_RS12560
ECB_RS12560
ECB_RS02390
ECB_RS13640
ECB_RS13545
ECB_RS13545
ECB_RS08010
ECB_RS08010
ECB_RS25730
ECB_RS09500
ECB_RS23820
ECB_RS25730
ECB_RS10800
ECB_RS25515
ECB_RS14790
ECB_RS14910
ECB_RS05525
ECB_RS14790
ECB_RS03940
ECB_RS14910
ECB_RS14910
ECB_RS23820
ECB_RS02545
ECB_RS14855
ECB_RS01405
ECB_RS07135
ECB_RS10800
ECB_RS10800
ECB_RS14855
ECB_RS14905
ECB_RS17745
ECB_RS07515
ECB_RS01405
ECB_RS14790
ECB_RS00100
ECB_RS02700
ECB_RS15095
ECB_RS00100
ECB_RS02700
ECB_RS15095
ECB_RS08010
ECB_RS24810
ECB_RS02705
ECB_RS03915
ECB_RS14855
ECB_RS14520
ECB_RS14855
ECB_RS13755
ECB_RS06010
ECB_RS21985
ECB_RS18780
ECB_RS16035
ECB_RS16035
ECB_RS16035
ECB_RS07700
ECB_RS07700
ECB_RS22005
ECB_RS14785
ECB_RS14785
ECB_RS12095
ECB_RS01685
ECB_RS01685
ECB_RS25510
ECB_RS03060
ECB_RS25270
ECB_RS25510
ECB_RS00120
ECB_RS00120
ECB_RS01120
ECB_RS22165
ECB_RS22265
ECB_RS17075
ECB_RS22080
ECB_RS22095
ECB_RS24845
ECB_RS22095
ECB_RS24860
ECB_RS08065
ECB_RS25075
ECB_RS25075
ECB_RS02045
ECB_RS07525
ECB_RS03505
ECB_RS12765
ECB_RS23770
ECB_RS21580
ECB_RS06285
ECB_RS00160
ECB_RS00160
ECB_RS20300
ECB_RS15840
ECB_RS13305
ECB_RS03440
ECB_RS03440
ECB_RS09505
ECB_RS03455
ECB_RS03455
ECB_RS03455
ECB_RS04870
ECB_RS02245
ECB_RS02245
ECB_RS02245
ECB_RS16945
ECB_RS09195
ECB_RS13085
ECB_RS13990
ECB_RS01570
ECB_RS01575
ECB_RS01575
ECB_RS20790
ECB_RS20790
ECB_RS06680
ECB_RS07345
ECB_RS00955
ECB_RS07185
ECB_RS07185
ECB_RS07185
ECB_RS04190
ECB_RS04190
ECB_RS04190
ECB_RS04190
ECB_RS04190
ECB_RS04905
ECB_RS04905
ECB_RS04905
ECB_RS04905
ECB_RS08695
ECB_RS12980
ECB_RS00395
ECB_RS00385
ECB_RS03180
ECB_RS03180
ECB_RS20830
ECB_RS22565
ECB_RS14145
ECB_RS14145
ECB_RS13280
ECB_RS08070
ECB_RS04735
ECB_RS00300
ECB_RS00300
ECB_RS21955
ECB_RS15085
ECB_RS00505
ECB_RS00920
ECB_RS04855
ECB_RS12040
ECB_RS00150
ECB_RS00150
ECB_RS04430
ECB_RS20715
ECB_RS20715
ECB_RS09770
ECB_RS09770
ECB_RS10995
ECB_RS03840
ECB_RS11405
ECB_RS12175
ECB_RS12175
ECB_RS14400
ECB_RS21290
ECB_RS18175
ECB_RS18175
ECB_RS04670
ECB_RS04675
ECB_RS07620
ECB_RS12405
ECB_RS12405
ECB_RS20775
ECB_RS20785
ECB_RS20785
ECB_RS17285
ECB_RS17285
ECB_RS17285
ECB_RS17295
ECB_RS17295
ECB_RS08395
ECB_RS01840
ECB_RS07945
ECB_RS19280
ECB_RS19280
ECB_RS05065
ECB_RS22445
ECB_RS22445
ECB_RS07465
ECB_RS05560
ECB_RS05560
ECB_RS10480
ECB_RS10485
ECB_RS10485
ECB_RS10485
ECB_RS10485
ECB_RS10485
ECB_RS17795
ECB_RS05640
ECB_RS21035
ECB_RS21235
ECB_RS21220
ECB_RS11525
ECB_RS11520
ECB_RS08955
ECB_RS20690
ECB_RS20690
ECB_RS01020
ECB_RS01025
ECB_RS00255
ECB_RS09205
ECB_RS09510
ECB_RS09175
ECB_RS11445
ECB_RS13380
ECB_RS09205
ECB_RS10495
ECB_RS08760
ECB_RS22040
ECB_RS10945
ECB_RS01585
ECB_RS01585
ECB_RS03275
ECB_RS06115
ECB_RS09240
ECB_RS11950
ECB_RS16150
ECB_RS16170
ECB_RS14070
ECB_RS01085
ECB_RS01085
ECB_RS01085
ECB_RS11835
ECB_RS11835
ECB_RS04175
ECB_RS03995
ECB_RS04015
ECB_RS19830
ECB_RS03820
ECB_RS03825
ECB_RS03800
ECB_RS04230
ECB_RS15415
ECB_RS15415
ECB_RS03565
ECB_RS14350
ECB_RS14350
ECB_RS14350
ECB_RS06925
ECB_RS21820
ECB_RS00775
ECB_RS03145
ECB_RS03145
ECB_RS03140
ECB_RS03140
ECB_RS02175
ECB_RS02175
ECB_RS21440
ECB_RS21765
ECB_RS16235
ECB_RS04900
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS02160
ECB_RS00450
ECB_RS12280
ECB_RS12280
ECB_RS14170
ECB_RS21495
ECB_RS21495
ECB_RS21495
ECB_RS21495
ECB_RS13655
ECB_RS16285
ECB_RS16285
ECB_RS22210
ECB_RS22210
ECB_RS04615
ECB_RS13670
ECB_RS13010
ECB_RS09015
ECB_RS13220
ECB_RS22740
ECB_RS22740
ECB_RS03335
ECB_RS03335
ECB_RS03335
ECB_RS03330
ECB_RS03325
ECB_RS03345
ECB_RS03345
ECB_RS16280
ECB_RS16280
ECB_RS11245
ECB_RS11245
ECB_RS11255
ECB_RS11235
ECB_RS07555
ECB_RS05860
ECB_RS05860
ECB_RS12475
ECB_RS07540
ECB_RS11460
ECB_RS11460
ECB_RS11460
ECB_RS17585
ECB_RS17585
ECB_RS17605
ECB_RS17605
ECB_RS06385
ECB_RS00990
ECB_RS21480
ECB_RS21480
ECB_RS21480
ECB_RS21480
ECB_RS09880
ECB_RS13530
ECB_RS20970
ECB_RS20995
ECB_RS08460
ECB_RS15355
ECB_RS11640
ECB_RS11630
ECB_RS11630
ECB_RS11630
ECB_RS11625
ECB_RS11625
ECB_RS11605
ECB_RS11595
ECB_RS11590
ECB_RS11590
ECB_RS11035
ECB_RS16040
ECB_RS03620
ECB_RS03620
ECB_RS03620
ECB_RS06890
ECB_RS02720
ECB_RS22570
ECB_RS04170
ECB_RS06460
ECB_RS09010
ECB_RS10860
ECB_RS22660
ECB_RS09855
ECB_RS09855
ECB_RS09860
ECB_RS09860
ECB_RS09410
ECB_RS05795
ECB_RS03080
ECB_RS00695
ECB_RS00690
ECB_RS00690
ECB_RS01955
ECB_RS01280
ECB_RS01280
ECB_RS01275
ECB_RS01270
ECB_RS01270
ECB_RS01270
ECB_RS02970
ECB_RS13260
ECB_RS15280
ECB_RS15280
ECB_RS15280
ECB_RS13070
ECB_RS22670
ECB_RS07440
ECB_RS11160
ECB_RS11160
ECB_RS00740
ECB_RS00740
ECB_RS00740
ECB_RS00740
ECB_RS02135
ECB_RS12620
ECB_RS12620
ECB_RS12620
ECB_RS00290
ECB_RS11815
ECB_RS11815
ECB_RS12955
ECB_RS12955
ECB_RS12225
ECB_RS21950
ECB_RS21950
ECB_RS12725
ECB_RS04945
ECB_RS14490
ECB_RS14490
ECB_RS05965
ECB_RS20155
ECB_RS20155
ECB_RS04795
ECB_RS04795
ECB_RS05430
ECB_RS05425
ECB_RS03400
ECB_RS06880
ECB_RS06880
ECB_RS01920
ECB_RS04450
ECB_RS10565
ECB_RS15695
ECB_RS04495
ECB_RS25740
ECB_RS04410
ECB_RS04410
ECB_RS10580
ECB_RS04470
ECB_RS04470
ECB_RS10545
ECB_RS10535
ECB_RS10535
ECB_RS08880
ECB_RS21120
ECB_RS21120
ECB_RS21115
ECB_RS21115
ECB_RS21105
ECB_RS21105
ECB_RS21105
ECB_RS01735
ECB_RS01735
ECB_RS03270
ECB_RS05975
ECB_RS01825
ECB_RS16060
ECB_RS16060
ECB_RS16060
ECB_RS16060
ECB_RS22895
ECB_RS20365
ECB_RS20365
ECB_RS19585
ECB_RS07415
ECB_RS07415
ECB_RS05765
ECB_RS21830
ECB_RS21190
ECB_RS04940
ECB_RS16015
ECB_RS19865
ECB_RS00320
ECB_RS00320
ECB_RS02625
ECB_RS02625
ECB_RS03420
ECB_RS04545
ECB_RS04545
ECB_RS04630
ECB_RS02470
ECB_RS02060
ECB_RS15005
ECB_RS08820
ECB_RS08820
ECB_RS08820
ECB_RS12615
ECB_RS05035
ECB_RS05040
ECB_RS05040
ECB_RS09520
ECB_RS09520
ECB_RS09520
ECB_RS09520
ECB_RS09520
ECB_RS14135
ECB_RS14130
ECB_RS14120
ECB_RS06300
ECB_RS06300
ECB_RS06300
ECB_RS01250
ECB_RS21180
ECB_RS21180
ECB_RS07985
ECB_RS07130
ECB_RS02690
ECB_RS15030
ECB_RS10470
ECB_RS10595
ECB_RS10595
ECB_RS10595
ECB_RS10595
ECB_RS10595
ECB_RS13365
ECB_RS13375
ECB_RS01515
ECB_RS01520
ECB_RS01520
ECB_RS01525
ECB_RS11045
ECB_RS20755
ECB_RS20755
ECB_RS20755
ECB_RS20755
ECB_RS06830
ECB_RS17340
ECB_RS11700
ECB_RS11700
ECB_RS11700
ECB_RS11700
ECB_RS11700
ECB_RS11700
ECB_RS14110
ECB_RS14110
ECB_RS14110
ECB_RS14110
ECB_RS20340
ECB_RS00670
ECB_RS22190
ECB_RS22190
ECB_RS14150
ECB_RS14150
ECB_RS14150
ECB_RS12480
ECB_RS12480
ECB_RS12480
ECB_RS12480
ECB_RS20620
ECB_RS20625
ECB_RS02455
ECB_RS12895
ECB_RS12895
ECB_RS12895
ECB_RS12895
ECB_RS12600
ECB_RS12600
ECB_RS12600
ECB_RS08595
ECB_RS06415
ECB_RS05375
ECB_RS05375
ECB_RS05375
ECB_RS03860
ECB_RS02400
ECB_RS20050
ECB_RS20050
ECB_RS06775
ECB_RS08685
ECB_RS08685
ECB_RS08685
ECB_RS05010
ECB_RS05010
ECB_RS00880
ECB_RS00880
ECB_RS15310
ECB_RS15315
ECB_RS20870
ECB_RS01175
ECB_RS01175
ECB_RS01175
ECB_RS11560
ECB_RS11305
ECB_RS13480
ECB_RS14105
ECB_RS14105
ECB_RS14115
ECB_RS14115
ECB_RS14115
ECB_RS18950
ECB_RS18950
ECB_RS18950
ECB_RS14410
ECB_RS14410
ECB_RS14410
ECB_RS14410
ECB_RS14410
ECB_RS14410
ECB_RS14410
ECB_RS12960
ECB_RS12960
ECB_RS12960
ECB_RS07150
ECB_RS07150
ECB_RS19590
ECB_RS19590
ECB_RS02215
ECB_RS02215
ECB_RS07060
ECB_RS04380
ECB_RS04380
ECB_RS04380
ECB_RS04380
ECB_RS22600
ECB_RS22455
ECB_RS19755


ECB_RS10320


ECB_RS19430
ECB_RS19350
ECB_RS18370
ECB_RS05590
ECB_RS03250
ECB_RS03250
ECB_RS02770
ECB_RS02770
ECB_RS02770
ECB_RS17615
ECB_RS17615
ECB_RS19595
ECB_RS01900
ECB_RS00140
ECB_RS00140
ECB_RS09390
ECB_RS21895
ECB_RS04530
ECB_RS04530
ECB_RS04530
ECB_RS05130
ECB_RS05130
ECB_RS03135
ECB_RS03135
ECB_RS03135
ECB_RS20705
ECB_RS03020
ECB_RS06720
ECB_RS06720
ECB_RS06720
ECB_RS05735
ECB_RS05735
ECB_RS05735
ECB_RS12690
ECB_RS12690
ECB_RS17130
ECB_RS17130
ECB_RS16785
ECB_RS16725
ECB_RS20525
ECB_RS20530
ECB_RS20530
ECB_RS15530
ECB_RS16205
ECB_RS16665
ECB_RS16790
ECB_RS16790
ECB_RS02645
ECB_RS21450
ECB_RS21450
ECB_RS14670
ECB_RS08190
ECB_RS08440
ECB_RS08445
ECB_RS08445
ECB_RS08450
ECB_RS08450
ECB_RS02610
ECB_RS05365
ECB_RS05370
ECB_RS09685
ECB_RS24830
ECB_RS06760
ECB_RS06760
ECB_RS10165
ECB_RS01810
ECB_RS01810
ECB_RS01810
ECB_RS14530
ECB_RS14530
ECB_RS10190
ECB_RS13835
ECB_RS04620
ECB_RS14460
ECB_RS10890
ECB_RS00515
ECB_RS00515
ECB_RS00515
ECB_RS16685
ECB_RS16685
ECB_RS03190
ECB_RS03190
ECB_RS09140
ECB_RS04815
ECB_RS15740
ECB_RS15740
ECB_RS15740
ECB_RS00375
ECB_RS11065
ECB_RS00365
ECB_RS15470
ECB_RS20680
ECB_RS20680
ECB_RS02530
ECB_RS00915
ECB_RS22755
ECB_RS08505
ECB_RS02095
ECB_RS02100
ECB_RS02100
ECB_RS08580
ECB_RS14630
ECB_RS14630
ECB_RS14630
ECB_RS14630
ECB_RS14625
ECB_RS14625
ECB_RS14770
ECB_RS14770
ECB_RS00630
ECB_RS18560
ECB_RS09160
ECB_RS13510
ECB_RS13510
ECB_RS13500
ECB_RS13020
ECB_RS12715
ECB_RS12715
ECB_RS15010
ECB_RS14340
ECB_RS16315
ECB_RS03630
ECB_RS08720
ECB_RS08710
ECB_RS08710
ECB_RS08705
ECB_RS08705
ECB_RS05080
ECB_RS18835
ECB_RS07720
ECB_RS18835
ECB_RS13710
ECB_RS18005
ECB_RS03930
ECB_RS07815
ECB_RS21780
ECB_RS01655
ECB_RS01660
ECB_RS08960
ECB_RS08960
ECB_RS08960
ECB_RS15770
ECB_RS15765
ECB_RS09605
ECB_RS04415
ECB_RS04415
ECB_RS04415
ECB_RS21700
ECB_RS06315
ECB_RS01855
ECB_RS00360
ECB_RS00360
ECB_RS20540
ECB_RS01945
ECB_RS01915
ECB_RS10735
ECB_RS00355
ECB_RS00355
ECB_RS22590
ECB_RS08910
ECB_RS08910
ECB_RS15115
ECB_RS15115
ECB_RS16250
ECB_RS11735
ECB_RS11735
ECB_RS12415
ECB_RS14615
ECB_RS12415
ECB_RS19000
ECB_RS19000
ECB_RS19000
ECB_RS03690
ECB_RS03695
ECB_RS15360
ECB_RS03680
ECB_RS07480
ECB_RS07480
ECB_RS07480
ECB_RS07480
ECB_RS23765
ECB_RS09135
ECB_RS05285
ECB_RS05280
ECB_RS09745
ECB_RS09745
ECB_RS08295
ECB_RS21850
ECB_RS07115
ECB_RS13180
ECB_RS13180
ECB_RS12770
ECB_RS12770
ECB_RS06555
ECB_RS06560
ECB_RS06570
ECB_RS13060
ECB_RS16595
ECB_RS15515
ECB_RS22550
ECB_RS22550
ECB_RS02775
ECB_RS11850
ECB_RS01885
ECB_RS01885
ECB_RS01885
ECB_RS01885
ECB_RS01885
ECB_RS07215
ECB_RS11905
ECB_RS01345
ECB_RS14690
ECB_RS14690
ECB_RS07505
ECB_RS07505
ECB_RS13145
ECB_RS04340
ECB_RS04340
ECB_RS04340
ECB_RS08485
ECB_RS14485
ECB_RS14485
ECB_RS10445
ECB_RS10240
ECB_RS08380
ECB_RS21600
ECB_RS13045
ECB_RS04030
ECB_RS12590
ECB_RS02410
ECB_RS02255
ECB_RS20910
ECB_RS03980
ECB_RS09940
ECB_RS07825
ECB_RS21940
ECB_RS09030


ECB_RS10290
ECB_RS04665
ECB_RS10475

ECB_RS10405
ECB_RS10400
ECB_RS10400
ECB_RS10390




ECB_RS10780
ECB_RS10780
ECB_RS10780
ECB_RS12235
ECB_RS10425
ECB_RS10425
ECB_RS10425
ECB_RS10415



ECB_RS10235
ECB_RS09065
ECB_RS00975
ECB_RS01485
ECB_RS01485
ECB_RS01960
ECB_RS02260
ECB_RS02345
ECB_RS22480
ECB_RS22480
ECB_RS03265
ECB_RS03530
ECB_RS03760
ECB_RS03830
ECB_RS04090
ECB_RS04105
ECB_RS04805
ECB_RS05020
ECB_RS05305
ECB_RS05305
ECB_RS05305
ECB_RS05135
ECB_RS05475
