DUF2773 domain-containing bactofilin CDS
DUF853 domain-containing protein CDS
ebgA CDS
EF2563 family selenium-dependent molybdenum hydroxylase system protein CDS
emrA CDS
epmB CDS
eptA CDS
era CDS
eutB CDS
eutR CDS
eutS CDS
exuT CDS
FAD-binding oxidoreductase CDS
fdnG CDS
feaB CDS
fepC CDS
fimbrial biogenesis usher protein CDS
fimbrial protein CDS
fimbrial protein CDS
fldB CDS
flotillin family protein CDS
frdA CDS
fsr CDS
fsr CDS
ftsE CDS
fucK CDS
fucO CDS
fumC CDS
glrR CDS
glucarate dehydratase-related protein CDS
glycoside hydrolase family 25 protein CDS
gntP CDS
gspJ CDS
gspO CDS
gudP CDS
hemX CDS
hscA CDS
hsdM CDS
htpG CDS
hupB CDS
hydrolase CDS
hyfC CDS
hyfG CDS
integrase arm-type DNA-binding domain-containingprotein CDS
IS3 family transposase CDS
ispH CDS
kbaZ CDS
kbp CDS
Kef family K(+) transporter CDS
LacI family DNA-binding transcriptional regulator CDS
lacZ CDS
lexA CDS
lysC CDS
maeA CDS
malE CDS
malK CDS
malK CDS
mdtA CDS
mdtN CDS
MFS transporter CDS
mltD CDS
mltD CDS
mutH CDS
mutS CDS
N-acetyltransferase CDS
nadK CDS
norR CDS
nusA CDS
ompT CDS
paoB CDS
ParB/RepB/Spo0J family partition protein CDS
pdxA CDS
pfkA CDS
pldA CDS
pmbA CDS
protein SERAC1 CDS
proX CDS
psiE CDS
PTS system EIIC permease component CDS
purL CDS
purR CDS
putA CDS
recA CDS
recJ CDS
rhodanese-like domain-containing protein CDS
rodZ CDS
rplC CDS
rpoB CDS
sbcC CDS
skp CDS
slyB CDS
SmdB family multidrug efflux ABC transporter permease/ATP-binding protein CDS
speC CDS
sufD CDS
surE CDS
tauB CDS
thiH CDS
threonine/serine exporter CDS
tkt CDS
tsx CDS
tyrA CDS
uracil/xanthine transporter CDS
uvrA CDS
uxaB CDS
valS CDS
wzc CDS
YdbH family protein CDS
YdiY family protein CDS
ydjG CDS
yeaE CDS
yfhL CDS
yggF CDS
yqhC CDS
4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase CDS
aceF CDS
adenine methyltransferase CDS
ag43 CDS
aldo/keto reductase family oxidoreductase CDS
araF CDS
arnA CDS
carboxymuconolactone decarboxylase family protein CDS
ccmC CDS
chaA CDS
cmoB CDS
csiD CDS
cyoB CDS
dhaR CDS
